id_unidad,nombre_unidad,nombre_organismo,cantidad_licitaciones,totalgastado,primera_licitacion,ultima_licitacion,gasto_2022,diferencia_anterior_2023,proveedores_2022,proveedores_2023,competencia_otros,valor_promedio_compra,cantidad_trabajadores,cliente_nuevo
5032,DIRECCION DE FINANZAS,I MUNICIPALIDAD DE CURACAUTIN,2,4332000,30/04/2020,11/08/2021,0,866400,0,0,2,2166000,673,0
4146,CENTRO TELECOMUNICACIONES NAVALES (M),DIRECCION DE ABASTECIMIENTO DE LA ARMADA,2,4320250,12/05/2021,05/04/2022,1500000,864050,1,0,2,2160125,0,0
4704,Adquisiciones ,I MUNICIPALIDAD DE COELEMU,3,4307696,20/03/2018,17/08/2021,0,861539.2,0,0,2,1435898.667,858,0
2483,UNIDAD DE COMPRA CONCEPCION,DIRECCION GENERAL DE AERONAUTICA CIVIL,5,4299493,18/05/2018,02/08/2019,0,859898.6,0,0,2,859898.6,4973,0
3404,IMUNI_LOPRADO ADQUISICIONES,I MUNICIPALIDAD DE LO PRADO,13,4295137,26/04/2018,24/01/2020,0,859027.4,0,0,2,330395.1538,372,0
3945,DEPARTAMENTO ADMINISTRATIVO,POLICIA DE INVESTIGACIONES DE CHILE,2,4261443,27/09/2018,08/06/2022,2209443,852288.6,1,0,2,2130721.5,13522,0
5151,Escuela de Formación Carabineros Grupo Arica,DIRECCION DE LOGISTICA DE CARABINEROS,3,4257299,18/04/2018,18/11/2022,4256249,851459.8,1,0,1,1419099.667,0,0
1435,DEPARTAMENTO DE EDUCACION,ILUSTRE MUNICIPALIDAD  DE SAGRADA FAMILIA,1,4201680,20/11/2018,20/11/2018,0,840336,0,0,2,4201680,814,0
2816,CIP CRC Copiapo,SERVICIO NACIONAL DE MENORES,1,4201000,21/12/2018,21/12/2018,0,840200,0,0,2,4201000,5105,0
3446,DEPARTAMENTO DE EDUCACIÓN MUNICIPAL,ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,1,4176471,11/05/2018,11/05/2018,0,835294.2,0,0,2,4176471,561,0
1174300,ATF 65 Janequeo,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,2,4156420,23/04/2021,28/05/2021,0,831284,0,0,2,2078210,0,0
2643,Hospital Doctor Ernesto Torres Galdamez,SERVICIO DE SALUD IQUIQUE,2,4150520,10/04/2019,14/05/2019,0,830104,0,0,2,2075260,3916,0
4791,Salud,I MUNICIPALIDAD DE PEMUCO,5,4148134,23/05/2019,28/02/2023,1058000,-528773.2,1,1,2,829626.8,175,0
3794,ILUSTRE MUNICIPALIDAD DE LLANQUIHUE-DEPTO. DE SALUD,I MUNICIPALIDAD DE LLANQUIHUE,2,4127442,31/08/2021,03/12/2021,0,825488.4,0,0,2,2063721,121,0
686694,Fármacos e Insumos Clínicos,SERVICIO DE SALUD CONCEPCION,1,4123000,27/09/2018,27/09/2018,0,824600,0,0,2,4123000,11318,0
2628,Hospital San Camilo,SERVICIO DE SALUD ACONCAGUA,3,4104558,15/03/2019,20/07/2019,0,820911.6,0,0,2,1368186,4540,0
1039532,CONSTRUCCION DOM,I MUNICIPALIDAD DE QUINTERO,1,4080000,15/11/2019,15/11/2019,0,816000,0,0,2,4080000,1093,0
4939,Depto. de Finanzas,ILUSTRE MUNICIPALIDAD DE CAMINA,3,4051139,22/05/2018,21/11/2018,0,810227.8,0,0,2,1350379.667,118,0
3094,Seremi de Salud de XII Región,SUBSECRETARIA DE SALUD PUBLICA,1,4004880,26/07/2018,26/07/2018,0,800976,0,0,2,4004880,25289,0
1079866,SECCIÓN COMPRAS ZONA SANTIAGO OESTE,DIRECCION DE LOGISTICA DE CARABINEROS,3,4000539,06/07/2022,31/01/2023,4000307,799829.4,2,1,0,1333513,0,1
5956,FOMENTO PRODUCTIVO,ILUSTRE MUNICIPALIDAD DE QUILLON,1,4000000,30/01/2020,30/01/2020,0,800000,0,0,2,4000000,97,0
4729,Depto. Salud,I MUNICIPALIDAD DE PUREN,1,3998977,24/08/2022,24/08/2022,3998977,799795.4,1,0,2,3998977,560,0
1108338,Centro de Salud Cordillera Andina,CONSULTORIO GENERAL N°2 DE LOS ANDES,2,3978440,13/02/2020,09/09/2021,0,795688,0,0,2,1989220,0,0
2229,Dirección Regional Aduana Metropolitana,SERVICIO NACIONAL DE ADUANAS,1,3975000,17/08/2018,17/08/2018,0,795000,0,0,2,3975000,0,0
1445,Dirección de Finanzas,I MUNICIPALIDAD DE LA REINA,1,3950000,27/07/2021,27/07/2021,0,790000,0,0,2,3950000,402,0
1079566,SECCIÓN COMPRAS ZONA DE CARABINEROS MAULE,DIRECCION DE LOGISTICA DE CARABINEROS,1,3927000,20/06/2022,20/06/2022,3927000,785400,1,0,2,3927000,0,0
3292,Oficina de Adquisiciones Municipales,ILUSTRE MUNICIPALIDAD DE MOLINA ,3,3915650,13/02/2018,10/07/2020,0,783130,0,0,2,1305216.667,1423,0
3772,Direccion de Administracion y Finanzas,I MUNICIPALIDAD DE LA LIGUA,2,3887290,13/08/2019,19/08/2022,2861950,777458,1,0,2,1943645,1169,0
3277,SERVICIO TRASPASADO  CEMENTERIO MUNICIPAL VALDIVIA,I MUNICIPALIDAD VALDIVIA,2,3880000,23/07/2018,23/08/2021,0,776000,0,0,2,1940000,4340,0
838106,"División de Bienestar - ZB ""Valdivia"" BSoc",COMANDO DE APOYO A LA FUERZA,1,3865166,30/01/2018,30/01/2018,0,773033.2,0,0,2,3865166,365,0
2502,Dirección de Obras Hidráulicas  - VII Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,1,3853170,20/12/2018,20/12/2018,0,770634,0,0,2,3853170,8883,0
3811,DEPARTAMENTO DE SALUD,I MUNICIPALIDAD DE CONSTITUCION,2,3841268,18/05/2022,15/03/2023,1,-3841266.8,1,1,2,1920634,1654,0
3243,UNIDAD DE COMPRA MUSEO AERONAUTICO,DIRECCION GENERAL DE AERONAUTICA CIVIL,1,3838300,06/02/2019,06/02/2019,0,767660,0,0,2,3838300,4973,0
2632,Hospital Psiquiátrico Dr. Philippe Pinel,SERVICIO DE SALUD ACONCAGUA,6,3837676,20/07/2018,08/10/2019,0,767535.2,0,0,1,639612.6667,4540,0
1080251,XIV Region - Oficina Provincial Ranco,CORP NACIONAL FORESTAL,1,3831500,14/07/2021,14/07/2021,0,766300,0,0,2,3831500,16750,0
4021,Depto.de Educación ,I MUNICIPALIDAD DE CASABLANCA,1,3796751,14/09/2022,14/09/2022,3796751,759350.2,2,0,2,3796751,730,0
4410,Secplac,I MUNICIPALIDAD DE NUEVA IMPERIAL,1,3780000,02/06/2023,02/06/2023,0,-3780000,0,1,2,3780000,469,0
3894,Departamento de Salud,I MUNICIPALIDAD DE LANCO,4,3757415,24/08/2020,24/11/2022,2179534,751483,2,0,2,939353.75,497,0
817607,Bodega,I MUNICIPALIDAD RIO IBANEZ,1,3729000,14/05/2020,14/05/2020,0,745800,0,0,2,3729000,172,0
1360,SERVICIO DE SALUD DEL MAULE HOSPITAL DE MOLINA,SERVICIO DE SALUD DEL MAULE HOSPITAL DE MOLINA,2,3715100,12/10/2018,28/01/2019,0,743020,0,0,2,1857550,0,0
1057548,Bienes y Servicios,SERVICIO DE SALUD VALDIVIA HOSPITAL LA U,4,3692782,20/05/2019,15/10/2021,0,738556.4,0,0,2,923195.5,0,0
6475,DELEGACIÓN PRESIDENCIAL PROVINCIAL DEL TAMARUGAL,DELEGACIÓN PRESIDENCIAL PROVINCIAL DEL TAMARUGAL,1,3690400,03/12/2019,03/12/2019,0,738080,0,0,2,3690400,0,0
3746,Salud,I MUNICIPALIDAD DE SAN ANTONIO,2,3674200,09/07/2019,26/01/2022,2049260,734840,1,0,2,1837100,2071,0
4719,Municipalidad de Purén,I MUNICIPALIDAD DE PUREN,2,3635736,30/10/2020,10/11/2021,0,727147.2,0,0,2,1817868,560,0
5121,Secpla,I MUNICIPALIDAD DE CURACAVI,1,3619255,12/11/2018,12/11/2018,0,723851,0,0,2,3619255,667,0
5639,BIENESTAR SERVICIO DE SALUD TALCAHUANO,DIRECCION SERVICIO DE SALUD TALCAHUANO,1,3600000,06/08/2018,06/08/2018,0,720000,0,0,2,3600000,6298,0
1173435,CET Cerrado CCP Coyhaique,DIRECCION GENERAL DE GENDARMERIA DE CHIL,1,3587509,28/09/2022,28/09/2022,3587509,717501.8,2,0,2,3587509,0,0
3504,V Región  -  Provincial Petorca,CORP NACIONAL FORESTAL,1,3570000,04/12/2019,04/12/2019,0,714000,0,0,2,3570000,16750,0
2346,"Dirección Regional VI Región, Lib.B. OHiggins",SERVICIO DE REGISTRO CIVIL E IDENTIFICACION,1,3565711,23/08/2022,23/08/2022,3565711,713142.2,1,0,2,3565711,0,0
5389,Municipalidad,I.MUNICIPALIDAD DE ROMERAL,1,3553280,26/05/2023,26/05/2023,0,-3553280,0,1,2,3553280,806,0
6402,Grupo Aeronaval Sur,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,2,3546650,21/06/2018,03/05/2019,0,709330,0,0,2,1773325,0,0
3665,DEPARTAMENTO DE ADQUISICIONES,I MUNICIPALIDAD DE INDEPENDENCIA,2,3536434,30/05/2018,25/07/2019,0,707286.8,0,0,2,1768217,1566,0
3031,Hospital de Loncoche,SERVICIO DE SALUD DE LA ARAUCANIA SUR HOSPITAL LONCOCHE,2,3520000,14/06/2019,02/07/2020,0,704000,0,0,2,1760000,0,0
3896,Departamento de Salud,I MUNICIPALIDAD DE FUTRONO,2,3500001,05/07/2022,13/09/2022,3500001,700000.2,2,0,2,1750000.5,707,0
4521,Municipalidad de Papudo - Educación,I MUNICIPALIDAD DE PAPUDO,1,3500000,17/12/2018,17/12/2018,0,700000,0,0,2,3500000,347,0
1997,Dirección de Vialidad - IX Región - Dirección Regional,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,1,3459800,27/08/2021,27/08/2021,0,691960,0,0,2,3459800,8883,0
3381,Departamento de Salud,I MUNICIPALIDAD DE PUCON,1,3450000,28/12/2020,28/12/2020,0,690000,0,0,2,3450000,693,0
1080093,Bienes y servicios - APS,SERVICIO DE SALUD MAGALLANES,1,3424600,25/11/2022,25/11/2022,3424600,684920,4,0,2,3424600,3790,0
5741,Departamento de Educación,ILUSTRE MUNICIPALIDAD DE ALTO BIOBIO,1,3389850,14/10/2020,14/10/2020,0,677970,0,0,2,3389850,272,0
1057428,Bienes y Servicios,SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA,3,3385181,06/08/2019,08/12/2022,1712911,677036.2,1,0,2,1128393.667,0,0
6329,Universidad de La Serena,UNIVERSIDAD DE LA SERENA,1,3369410,14/11/2018,14/11/2018,0,673882,0,0,2,3369410,1237,0
655348,"Companía Andina Divisionaria N° 20 ""Cochrane""",COMANDO DE APOYO A LA FUERZA,1,3361168,17/08/2022,17/08/2022,3361168,672233.6,1,0,2,3361168,0,0
836575,"División de Bienestar - ZB ""Región Metropolitana""",COMANDO DE APOYO A LA FUERZA,1,3310000,27/09/2018,27/09/2018,0,662000,0,0,2,3310000,458,0
5740,BIBLIOTECA CENTRAL UTALCA,UNIVERSIDAD DE TALCA,1,3298686,30/05/2023,30/05/2023,0,-3298686,0,3,2,3298686,1375,0
4798,Daem,I MUNICIPALIDAD DE FUTALEUFU,1,3297478,15/03/2023,15/03/2023,0,-3297478,0,1,2,3297478,201,0
4940,Adquisiciones,I MUNICIPALIDAD DE CANETE,2,3275681,29/11/2018,24/03/2022,2561681,655136.2,1,0,2,1637840.5,247,0
1111432,BIENES Y SERVICIOS,CONSULTORIO GENERAL URBANO SAN FELIPE,1,3271696,16/11/2022,16/11/2022,3271696,654339.2,6,0,2,3271696,0,0
4827,Desarrollo Comunitario,I MUNICIPALIDAD DE RENAICO,4,3246597,11/12/2018,07/09/2022,2600001,649319.4,2,0,2,811649.25,460,0
3813,MUNICIPAL,I MUNICIPALIDAD DE CONSTITUCION,6,3227650,17/06/2019,20/09/2021,0,645530,0,0,2,537941.6667,1654,0
1250588,Extrapresupuestaria-CET Osorno,DIRECCION GENERAL DE GENDARMERIA DE CHIL,1,3206039,15/11/2022,15/11/2022,3206039,641207.8,1,0,2,3206039,0,0
3983,EDUCACION,I MUNICIPALIDAD DE LA CRUZ,1,3199605,18/02/2022,18/02/2022,3199605,639921,2,0,2,3199605,391,0
1057419,Bienes y Servicios,SERVICIO DE SALUD BIO BIO HOSPITAL SANTA BARBARA,1,3190205,05/05/2021,05/05/2021,0,638041,0,0,2,3190205,0,0
2890,Dirección de Vialidad - X Región - Provincia de Chiloé,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,1,3150025,08/10/2018,08/10/2018,0,630005,0,0,2,3150025,8883,0
5760,Consultorio General Urbano San Felipe,SERVICIO DE SALUD ACONCAGUA,6,3133705,02/02/2018,08/05/2019,0,626741,0,0,2,522284.1667,4540,0
4774,Consultorio,I MUNICIPALIDAD DE RIO BUENO,1,3111870,03/03/2020,03/03/2020,0,622374,0,0,2,3111870,1019,0
2617,Hospital de Marchigue,SERVICIO DE SALUD HOSPITAL DE MARCHIGUE,2,3106070,22/01/2018,10/08/2018,0,621214,0,0,2,1553035,110,0
930039,MUSEO REGIONAL DE AYSEN,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,1,3100840,13/11/2018,13/11/2018,0,620168,0,0,2,3100840,1796,0
4037,CENTRO DE INSTRUCCION Y CAPACITACION MARITIMA,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,1,3100000,09/12/2019,09/12/2019,0,620000,0,0,2,3100000,0,0
1171085,DIRECCION DE OPERACIONES Y SERVICIOS GENERALES,I MUNICIPALIDAD DE CASABLANCA,1,3080074,23/05/2022,23/05/2022,3080074,616014.8,4,0,2,3080074,730,0
2809,Dirección Regional Metropolitana,SERVICIO NACIONAL DE MENORES,1,3070000,06/08/2018,06/08/2018,0,614000,0,0,2,3070000,5105,0
2445,11 - Región de Aysen General Carlos Ibanez del C.,FONDO DE SOLIDARIDAD E INVERSION SOCIAL,1,3041618,17/11/2020,17/11/2020,0,608323.6,0,0,2,3041618,823,0
3677,MUNICIPALIDAD DE ALGARROBO-SALUD,I MUNICIPALIDAD DE ALGARROBO,1,3024720,01/03/2022,01/03/2022,3024720,604944,4,0,2,3024720,783,0
838794,CENTRAL DE ATENCION PRIMARIA DE SALUD DE LA ARMADA,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,1,3000000,09/08/2019,09/08/2019,0,600000,0,0,2,3000000,0,0
794961,Bienestar Social Regimiento de A.A.A.y F.E.,FUERZA AEREA DE CHILE COMANDO LOGISTICO,1,2999600,19/11/2020,19/11/2020,0,599920,0,0,2,2999600,227,0
5814,MUSEO HISTÓRICO NACIONAL,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,2,2988866,09/11/2018,16/11/2018,0,597773.2,0,0,2,1494433,1796,0
1007793,Rectoría,CENTRO DE FORMACION TECNICA ESTATAL DE LA REGION DE LOS LAGOS,1,2950000,18/12/2020,18/12/2020,0,590000,0,0,2,2950000,45,0
1057503,Bienes y Servicios,HOSPITAL PADRE ALBERTO HURTADO,3,2936223,23/07/2020,03/05/2023,0,560021.4,0,4,2,978741,2507,0
4961,Departamento De Educacion Municipal,I MUNICIPALIDAD DE FRESIA,4,2934489,13/04/2018,18/07/2019,0,586897.8,0,0,2,733622.25,0,0
529318,DEPARTAMENTO DE HABITABILIDAD (V),DIRECCION DE ABASTECIMIENTO DE LA ARMADA,2,2932644,20/11/2019,04/05/2021,0,586528.8,0,0,2,1466322,0,0
2801,Junaeb Región de Magallanes y de la Antártica,JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA,1,2921840,20/06/2022,20/06/2022,2921840,584368,2,0,2,2921840,946,0
3968,SECPLAC,I MUNICIPALIDAD DE LA CRUZ,1,2910000,08/06/2018,08/06/2018,0,582000,0,0,2,2910000,391,0
6127,Adquisicion Educacion,I MUNICIPALIDAD DE LA GRANJA,2,2907259,16/11/2018,27/11/2018,0,581451.8,0,0,2,1453629.5,1183,0
1080157,ESCUELA DE FORMACIÓN DE CARABINEROS LOS ANDES,DIRECCION DE LOGISTICA DE CARABINEROS,1,2900000,09/09/2020,09/09/2020,0,580000,0,0,2,2900000,0,0
3708,MUNICIPALIDAD DE PIRQUE - SECPLA,I MUNICIPALIDAD DE PIRQUE,1,2891100,14/11/2022,14/11/2022,2891100,578220,1,0,2,2891100,129,0
5136,UNIDAD DE COMPRA BIENESTAR SOCIAL IQUIQUE,DIRECCION GENERAL DE AERONAUTICA CIVIL,1,2850000,07/10/2021,07/10/2021,0,570000,0,0,2,2850000,26,0
3206,MUNICIPALIDAD LIMACHE - Adquisiciones,I MUNICIPALIDAD DE LIMACHE,1,2798947,09/08/2022,09/08/2022,2798947,559789.4,1,0,2,2798947,1051,0
1057551,Bienes y Servicios,SERVICIO DE SALUD VALDIVIA HOSPITAL DE P,3,2795617,30/05/2019,14/09/2020,0,559123.4,0,0,2,931872.3333,0,0
4291,"Regimiento de Inteligencia del Ejercito N 1 ""Soberania""",COMANDO DE APOYO A LA FUERZA,1,2770408,07/11/2018,07/11/2018,0,554081.6,0,0,2,2770408,0,0
3888,DEPARTAMENTO EDUCACION,I MUNICIPALIDAD DE HUALAIHUE,4,2763315,04/06/2018,20/06/2023,0,551062.2,0,1,2,690828.75,407,0
4369,Departemento De Educacion,I MUNICIPALIDAD DE NUEVA IMPERIAL,1,2761592,02/03/2018,02/03/2018,0,552318.4,0,0,2,2761592,469,0
3117,Seremi de Salud II Región,SUBSECRETARIA DE SALUD PUBLICA,2,2761210,04/12/2018,17/02/2020,0,552242,0,0,2,1380605,25289,0
4722,Educacion,I MUNICIPALIDAD DE QUILACO,2,2714280,23/01/2019,05/02/2020,0,542856,0,0,2,1357140,252,0
4514,Municipalidad de Portezuelo,I MUNICIPALIDAD DE PORTEZUELO,1,2677500,26/09/2022,26/09/2022,2677500,535500,1,0,2,2677500,58,0
1057512,Bienes y Servicios,SERVICIO DE SALUD NUBLE HOSPITAL DE YUNG,1,2645000,27/09/2022,27/09/2022,2645000,529000,1,0,2,2645000,306,0
5404,Departamento De Salud,I MUNICIPALIDAD DE NEGRETE,3,2628673,17/04/2018,27/10/2022,2628671,525734.6,6,0,2,876224.3333,514,0
4431,Departamento de Educacion,I MUNICIPALIDAD DE CALBUCO,2,2628170,04/04/2018,09/08/2018,0,525634,0,0,2,1314085,919,0
5006,Administracion y Finanzas,I MUNICIPALIDAD DE MAULLIN,5,2625564,01/06/2018,23/12/2019,0,525112.8,0,0,0,525112.8,591,1
1058062,Fármacos,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,1,2618428,31/12/2019,31/12/2019,0,523685.6,0,0,2,2618428,0,0
5378,Ilustre Municipalidad de Arauco - Salud,I MUNICIPALIDAD DE ARAUCO,2,2615417,20/08/2018,28/08/2018,0,523083.4,0,0,2,1307708.5,1574,0
4638,Departamento de Salud Municipal,I MUNICIPALIDAD DE PUMANQUE,1,2599404,07/05/2018,07/05/2018,0,519880.8,0,0,2,2599404,184,0
2938,V Región - Oficina Regional  de Valparaiso,CORP NACIONAL FORESTAL,3,2598941,06/12/2019,07/10/2022,2395221,519788.2,3,0,2,866313.6667,16750,0
1057550,Bienes y Servicios,SERVICIO DE SALUD VALDIVIA HOSPITAL DE C,1,2580000,23/09/2020,23/09/2020,0,516000,0,0,2,2580000,0,0
4864,Departamento de Salud,I MUNICIPALIDAD DE PERALILLO,3,2568202,04/09/2018,21/03/2023,2057852,381364.4,1,1,2,856067.3333,568,0
3482,Dirección de Secpla,I MUNICIPALIDAD DE PROVIDENCIA,1,2558000,11/02/2019,11/02/2019,0,511600,0,0,2,2558000,1055,0
5351,MUSEO MAPUCHE CAÑETE,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,1,2550285,23/07/2018,23/07/2018,0,510057,0,0,2,2550285,1796,0
6039,EMC-Comando Conjunto Norte,ESTADO MAYOR CONJUNTO,2,2540160,18/04/2018,07/04/2020,0,508032,0,0,2,1270080,0,0
2379,Hospital Vilcún,HOSPITAL VILCUN,2,2534607,24/11/2020,01/02/2021,0,506921.4,0,0,2,1267303.5,0,0
4303,Centro Clínico Militar Concepción- CCM Concepción,COMANDO DE APOYO A LA FUERZA,3,2530130,12/07/2019,27/08/2021,0,506026,0,0,2,843376.6667,50,0
2066,Dirección de Vialidad - XII Región - Provincia de Magallanes,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,1,2521000,27/11/2018,27/11/2018,0,504200,0,0,2,2521000,8883,0
3899,Municipalidad de Frutillar Depto. Adm. Educación Municipal,I MUNICIPALIDAD DE FRUTILLAR,1,2520000,23/02/2018,23/02/2018,0,504000,0,0,2,2520000,0,0
4268,Comandancia en Jefe del Ejército - CJE,COMANDO DE APOYO A LA FUERZA,1,2517529,31/08/2022,31/08/2022,2517529,503505.8,1,0,2,2517529,0,0
873233,POLÍCLINICO MÉDICO - DENTAL DE PUERTO MONTT,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,1,2500792,19/02/2018,19/02/2018,0,500158.4,0,0,2,2500792,0,0
3760,MUNICIPALIDAD DE CHIGUAYANTE,I MUNICIPALIDAD DE CHIGUAYANTE,3,2499841,14/03/2018,17/12/2019,0,499968.2,0,0,2,833280.3333,926,0
2278,Sea - III Región,SERVICIO DE EVALUACION AMBIENTAL,1,2498334,14/06/2023,14/06/2023,0,-2498334,0,1,2,2498334,372,0
3667,Departamento de Educación,I MUNICIPALIDAD DE MOSTAZAL,3,2491364,18/10/2022,19/05/2023,2481964,486992.8,5,1,2,830454.6667,1008,0
4355,Escuela de Formación Carabineros Grupo Temuco,DIRECCION DE LOGISTICA DE CARABINEROS,1,2478992,15/09/2022,15/09/2022,2478992,495798.4,1,0,2,2478992,0,0
3052,Universidad Arturo Prat Sede Victoria,UNIVERSIDAD ARTURO PRAT,1,2478395,05/02/2018,05/02/2018,0,495679,0,0,2,2478395,1064,0
5165,Departamento de Adquisiciones,I MUNICIPALIDAD DE PUNITAQUI,1,2475000,23/12/2019,23/12/2019,0,495000,0,0,2,2475000,616,0
1057918,Activos Fijos,SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS,1,2470000,11/11/2020,11/11/2020,0,494000,0,0,2,2470000,838,0
3016,Estado Mayor Conjunto,ESTADO MAYOR CONJUNTO,1,2427600,05/08/2020,05/08/2020,0,485520,0,0,2,2427600,0,0
2796,Junaeb Región del Maule,JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA,2,2400024,20/07/2022,12/06/2023,2400000,479976,1,1,2,1200012,946,0
4821,DESAMU,I MUNICIPALIDAD DE BULNES,1,2395000,03/11/2020,03/11/2020,0,479000,0,0,2,2395000,837,0
1047,SERVIU Metropolitano,SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA,1,2381513,12/04/2023,12/04/2023,0,-2381513,0,1,2,2381513,926,0
1057506,Bienes y Servicios,SERVICIO NACIONAL DE SALUD HOSPITAL DE COELEMU,1,2380000,24/10/2022,24/10/2022,2380000,476000,1,0,2,2380000,297,0
1877,GORE ANTOFAGASTA PROGRAMA 01 FUNCIONAMIENTO,GOBIERNO REGIONAL DE ANTOFAGASTA,1,2380000,27/07/2022,27/07/2022,2380000,476000,1,0,2,2380000,152,0
304305,PZM PILOTO PARDO,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,2,2377455,20/02/2020,31/08/2022,1658540,475491,1,0,2,1188727.5,0,0
1036569,División de Administración y Finanzas,GOBIERNO REGIONAL DE ÑUBLE,1,2366500,25/07/2019,25/07/2019,0,473300,0,0,2,2366500,92,0
530627,Dpto.Cont.y Fin.  V Zona Valparaíso,DIRECCION DE LOGISTICA DE CARABINEROS,1,2350000,15/04/2019,15/04/2019,0,470000,0,0,2,2350000,0,0
705290,PRESTACIÓN DE SERVICIOS,SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA,5,2330653,12/09/2018,07/12/2022,308000,466130.6,1,0,2,466130.6,3766,0
3671,DEPARTAMENTO DE SALUD,I MUNICIPALIDAD DE INDEPENDENCIA,4,2329930,27/06/2018,22/12/2020,0,465986,0,0,2,582482.5,1566,0
1080286,SECCIÓN COMPRAS ZONA METROPOLITANA,DIRECCION DE LOGISTICA DE CARABINEROS,1,2322353,23/06/2022,23/06/2022,2322353,464470.6,2,0,2,2322353,0,0
1210489,DEPARTAMENTO DE OPERACIONES,SERVICIO DE SALUD DEL MAULE HOSPITAL DE PARRAL,2,2320374,11/10/2022,12/05/2023,374,-2319925.2,1,1,1,1160187,0,0
4662,Departamento  De Salud,I MUNICIPALIDAD DE LOS SAUCES,1,2320000,03/05/2021,03/05/2021,0,464000,0,0,2,2320000,422,0
5464,UNIDAD NORMAL,I MUNICIPALIDAD DE QUINTERO,2,2317050,31/12/2018,07/03/2020,0,463410,0,0,2,1158525,1093,0
1796,Hospital Clínico Univ. de Chile - Insumos Clínicos,UNIVERSIDAD DE CHILE,1,2312500,26/08/2019,26/08/2019,0,462500,0,0,2,2312500,16577,0
5781,COMANDO FUERZAS ESPECIALES,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,1,2300000,25/10/2018,25/10/2018,0,460000,0,0,2,2300000,0,0
2505,Hospital Til - Til,SERVICIO DE SALUD METROPOLITANO NORTE HOSPITAL DE TIL TIL,1,2294166,05/06/2023,05/06/2023,0,-2294166,0,8,2,2294166,169,0
6488,Dep. Gestion Medioambiente y Servic,I MUNICIPALIDAD DE COYHAIQUE,1,2289994,31/08/2018,31/08/2018,0,457998.8,0,0,2,2289994,1245,0
1717,CAPREDENA,CAJA DE PREVISION DE LA DEFENSA NACIONAL,1,2280000,31/05/2018,31/05/2018,0,456000,0,0,2,2280000,1211,0
1716,SAG - Arica y Parinacota,SERVICIO AGRICOLA Y GANADERO,3,2258970,08/05/2018,29/11/2019,0,451794,0,0,2,752990,4406,0
5407,Ilustre Municipalidad de Penco,I MUNICIPALIDAD DE PENCO,1,2250000,22/06/2020,22/06/2020,0,450000,0,0,2,2250000,820,0
5330,Finanzas  Municipalidad de Arauco,I MUNICIPALIDAD DE ARAUCO,3,2246193,22/09/2020,06/02/2023,0,216438.6,0,1,2,748731,1574,0
3068,Servicio de Salud Talcahuano,DIRECCION SERVICIO DE SALUD TALCAHUANO,1,2236176,25/10/2018,25/10/2018,0,447235.2,0,0,2,2236176,6298,0
5274,Salud Municipal,I MUNICIPALIDAD DE FREIRINA,1,2200000,08/03/2019,08/03/2019,0,440000,0,0,2,2200000,121,0
2823,CTD Lactante Arrullo,SERVICIO NACIONAL DE MENORES,1,2200000,10/07/2020,10/07/2020,0,440000,0,0,2,2200000,5105,0
2553,Hospital de Huasco,SERVICIO SALUD ATACAMA HOSPITAL DE HUASCO,1,2198365,27/02/2023,27/02/2023,0,-2198365,0,3,2,2198365,0,0
5391,Educación,I.MUNICIPALIDAD DE ROMERAL,2,2193000,17/12/2018,10/05/2022,1393000,438600,1,0,2,1096500,806,0
3900,Salud,ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO,1,2192278,05/08/2021,05/08/2021,0,438455.6,0,0,2,2192278,217,0
3777,DEPARTAMENTO DE ADQUISICIONES,I MUNICIPALIDAD DE PAINE,1,2187500,19/08/2021,19/08/2021,0,437500,0,0,2,2187500,1944,0
691232,ADM. FINANCIERO DEL SISTEMA DE SALUD DE LA ARMADA,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,1,2175000,13/02/2020,13/02/2020,0,435000,0,0,2,2175000,32,0
4526,SALUD,I MUNICIPALIDAD DE MULCHEN,1,2165184,25/05/2023,25/05/2023,0,-2165184,0,1,2,2165184,25,0
